
DISTANCE,activity_id,HEARTRATE,SPEED,STEPS_PER_MINUTE,LATITUDE,repetitions,temperature,INSTANT_TORQUE_CRANK,timestamp_epoch,ELEVATION,POWER,STRIDES,wheel_torque,CALORIEBURN,LONGITUDE,CADENCE,heading,STEP_RATE
8270.92578125,4,168,4.18659782409668,0,40.558265686035156,0,0,0,1344639752832,36,0,0,0,254,-74.86748504638672,0,352,0
8275.1328125,4,168,4.210151672363281,0,40.55830383300781,0,0,0,1344639753817,36,0,0,0,254,-74.86748504638672,0,356,0
8279.275390625,4,167,4.210506916046143,0,40.55834197998047,0,0,0,1344639754803,36,0,0,0,254,-74.86747741699219,0,0,0
8283.623046875,4,167,4.24527645111084,0,40.558380126953125,0,0,0,1344639755788,36,0,0,0,255,-74.86747741699219,0,0,0
8287.7158203125,4,167,4.289035320281982,0,40.55841827392578,0,0,0,1344639756774,36,0,0,0,255,-74.86746978759766,0,0,0
8291.705078125,4,168,4.279809474945068,0,40.55845260620117,0,0,0,1344639757764,36,0,0,0,255,-74.86746978759766,0,2,0
8295.771484375,4,168,4.236846446990967,0,40.55849075317383,0,0,0,1344639758754,36,0,0,0,255,-74.86746215820312,0,2,0
8299.9970703125,4,168,4.222777843475342,0,40.558528900146484,0,0,0,1344639759734,37,0,0,0,256,-74.86746215820312,0,2,0
8304.1162109375,4,168,4.25491189956665,0,40.558563232421875,0,0,0,1344639760719,37,0,0,0,256,-74.8674545288086,0,4,0
8308.2861328125,4,169,4.306722164154053,0,40.55860137939453,0,0,0,1344639761704,37,0,0,0,256,-74.8674545288086,0,4,0
8312.6298828125,4,169,4.34643030166626,0,40.55863952636719,0,0,0,1344639762626,37,0,0,0,256,-74.86744689941406,0,4,0
8316.8388671875,4,169,4.369548797607422,0,40.558677673339844,0,0,0,1344639763615,37,0,0,0,256,-74.86743927001953,0,4,0
8321.111328125,4,169,4.357919216156006,0,40.5587158203125,0,0,0,1344639764615,37,0,0,0,257,-74.86743927001953,0,4,0
8325.2841796875,4,170,4.297456741333008,0,40.558753967285156,0,0,0,1344639765617,37,0,0,0,257,-74.867431640625,0,4,0
8329.564453125,4,170,4.240208625793457,0,40.55879211425781,0,0,0,1344639766617,37,0,0,0,257,-74.867431640625,0,2,0
8329.564453125,4,170,4.240208625793457,0,40.55879211425781,0,0,0,1344639767619,37,0,0,0,257,-74.867431640625,0,2,0
8333.9111328125,4,170,4.241222858428955,0,40.55883026123047,0,0,0,1344639768595,38,0,0,0,258,-74.867431640625,0,2,0
8338.39453125,4,170,4.294119834899902,0,40.55887222290039,0,0,0,1344639769580,38,0,0,0,258,-74.86742401123047,0,0,0
8342.73046875,4,170,4.332056045532227,0,40.55891036987305,0,0,0,1344639770571,38,0,0,0,258,-74.86742401123047,0,2,0
8346.9970703125,4,170,4.317130088806152,0,40.5589485168457,0,0,0,1344639771557,38,0,0,0,258,-74.86742401123047,0,2,0
8351.2880859375,4,170,4.285591125488281,0,40.55898666381836,0,0,0,1344639772540,38,0,0,0,259,-74.86741638183594,0,2,0
8355.6025390625,4,170,4.283062934875488,0,40.55902862548828,0,0,0,1344639773523,38,0,0,0,259,-74.86741638183594,0,2,0
8359.951171875,4,171,4.3192830085754395,0,40.55906677246094,0,0,0,1344639774508,38,0,0,0,259,-74.86741638183594,0,2,0
8364.0849609375,4,171,4.2897772789001465,0,40.559104919433594,0,0,0,1344639775493,38,0,0,0,259,-74.8674087524414,0,4,0
8368.0009765625,4,171,4.106531143188477,0,40.559139251708984,0,0,0,1344639776478,38,0,0,0,260,-74.8674087524414,0,4,0
8371.9921875,4,171,3.9206607341766357,0,40.559173583984375,0,0,0,1344639777463,39,0,0,0,260,-74.86740112304688,0,6,0
8375.9130859375,4,171,3.848595380783081,0,40.559207916259766,0,0,0,1344639778448,39,0,0,0,260,-74.86739349365234,0,6,0
8379.5556640625,4,171,3.7323555946350098,0,40.559242248535156,0,0,0,1344639779433,39,0,0,0,260,-74.86738586425781,0,8,0
8382.990234375,4,171,3.4514944553375244,0,40.55927276611328,0,0,0,1344639780422,39,0,0,0,261,-74.86737823486328,0,10,0
8386.04296875,4,171,3.1453208923339844,0,40.55929946899414,0,0,0,1344639781407,39,0,0,0,261,-74.86737060546875,0,12,0
8388.943359375,4,171,2.979750394821167,0,40.559322357177734,0,0,0,1344639782393,39,0,0,0,261,-74.86735534667969,0,16,0
8391.7998046875,4,171,2.9206860065460205,0,40.55934524536133,0,0,0,1344639783376,39,0,0,0,261,-74.86734008789062,0,26,0
8394.59765625,4,171,2.9085564613342285,0,40.559364318847656,0,0,0,1344639784359,40,0,0,0,262,-74.86731719970703,0,28,0
8397.4423828125,4,170,2.8701813220977783,0,40.559383392333984,0,0,0,1344639785344,40,0,0,0,262,-74.86729431152344,0,30,0
8400.0537109375,4,170,2.6889967918395996,0,40.55940246582031,0,0,0,1344639786329,40,0,0,0,262,-74.86727905273438,0,30,0
8402.6025390625,4,170,2.387864828109741,0,40.559417724609375,0,0,0,1344639787320,40,0,0,0,262,-74.86725616455078,0,32,0
8404.9462890625,4,170,2.1323676109313965,0,40.55943298339844,0,0,0,1344639788299,40,0,0,0,263,-74.86723327636719,0,34,0
8407.171875,4,169,2.028733968734741,0,40.55944061279297,0,0,0,1344639789284,40,0,0,0,263,-74.8672103881836,0,36,0
8409.607421875,4,169,2.030155658721924,0,40.5594482421875,0,0,0,1344639790266,40,0,0,0,263,-74.8671875,0,40,0
8412.3974609375,4,169,2.1211965084075928,0,40.55945587158203,0,0,0,1344639791254,40,0,0,0,263,-74.86715698242188,0,42,0
8415.373046875,4,168,2.3384196758270264,0,40.55946350097656,0,0,0,1344639792239,40,0,0,0,264,-74.86711883544922,0,48,0
8418.9296875,4,168,2.549564838409424,0,40.559471130371094,0,0,0,1344639793224,40,0,0,0,264,-74.86708068847656,0,52,0
8422.0322265625,4,167,2.5003747940063477,0,40.559478759765625,0,0,0,1344639794209,40,0,0,0,264,-74.8670425415039,0,58,0
8425.189453125,4,167,2.3603086471557617,0,40.559486389160156,0,0,0,1344639795194,40,0,0,0,264,-74.86700439453125,0,64,0
8428.0234375,4,166,2.421442747116089,0,40.55949020385742,0,0,0,1344639796175,40,0,0,0,265,-74.86697387695312,0,68,0
8430.189453125,4,166,2.395024538040161,0,40.55949020385742,0,0,0,1344639797160,40,0,0,0,265,-74.86695098876953,0,70,0
8432.8681640625,4,166,2.1977431774139404,0,40.55949401855469,0,0,0,1344639798147,40,0,0,0,265,-74.8669204711914,0,72,0
8435.8974609375,4,165,2.1816251277923584,0,40.55949783325195,0,0,0,1344639799130,40,0,0,0,265,-74.86688232421875,0,72,0
8438.4892578125,4,165,2.226698398590088,0,40.55949783325195,0,0,0,1344639800116,40,0,0,0,266,-74.86685180664062,0,76,0
8441.2568359375,4,165,2.221745729446411,0,40.55949783325195,0,0,0,1344639801102,40,0,0,0,266,-74.8668212890625,0,76,0
8444.1611328125,4,165,2.347395420074463,0,40.55950164794922,0,0,0,1344639802087,40,0,0,0,266,-74.86678314208984,0,78,0
8447.0498046875,4,165,2.4257898330688477,0,40.55950164794922,0,0,0,1344639803075,40,0,0,0,266,-74.86675262451172,0,78,0
8450.2607421875,4,165,2.4405062198638916,0,40.559505462646484,0,0,0,1344639804063,40,0,0,0,267,-74.86671447753906,0,78,0
8453.67578125,4,165,2.5276403427124023,0,40.559513092041016,0,0,0,1344639805044,40,0,0,0,267,-74.8666763305664,0,80,0
8457.0703125,4,165,2.6582319736480713,0,40.559513092041016,0,0,0,1344639806029,40,0,0,0,267,-74.86663055419922,0,80,0
8461.2685546875,4,164,3.057093620300293,0,40.55952072143555,0,0,0,1344639807012,40,0,0,0,267,-74.86658477783203,0,80,0
8465.564453125,4,164,3.670548439025879,0,40.55952835083008,0,0,0,1344639808001,40,0,0,0,268,-74.86653900146484,0,78,0
8469.955078125,4,163,4.110395908355713,0,40.559532165527344,0,0,0,1344639808985,40,0,0,0,268,-74.86648559570312,0,80,0
8475.1162109375,4,163,4.355260848999023,0,40.559539794921875,0,0,0,1344639809970,40,0,0,0,268,-74.86642456054688,0,80,0
8480.2236328125,4,163,4.634353160858154,0,40.55954360961914,0,0,0,1344639810955,40,0,0,0,268,-74.86636352539062,0,82,0
8485.8955078125,4,162,4.9849324226379395,0,40.55955123901367,0,0,0,1344639811940,40,0,0,0,269,-74.86629486083984,0,82,0
8491.8916015625,4,162,5.270533084869385,0,40.5595588684082,0,0,0,1344639812925,40,0,0,0,269,-74.86622619628906,0,82,0
8498.3056640625,4,162,5.468552112579346,0,40.5595703125,0,0,0,1344639813910,40,0,0,0,269,-74.86614990234375,0,82,0
8505.1767578125,4,162,5.739893436431885,0,40.55957794189453,0,0,0,1344639814895,40,0,0,0,269,-74.86607360839844,0,80,0
8511.9384765625,4,161,6.0802321434021,0,40.55958938598633,0,0,0,1344639815880,40,0,0,0,269,-74.86599731445312,0,78,0
8518.9072265625,4,161,6.375995635986328,0,40.55961227416992,0,0,0,1344639816865,40,0,0,0,270,-74.86592102050781,0,74,0
8526.0849609375,4,161,6.64376974105835,0,40.55964660644531,0,0,0,1344639817851,40,0,0,0,270,-74.8658447265625,0,68,0
8532.4619140625,4,161,6.635231971740723,0,40.5596809387207,0,0,0,1344639818836,40,0,0,0,270,-74.86578369140625,0,64,0
8539.0439453125,4,161,6.302865028381348,0,40.559730529785156,0,0,0,1344639819818,40,0,0,0,270,-74.8657455444336,0,54,0
8546.1357421875,4,161,6.121809482574463,0,40.559791564941406,0,0,0,1344639820804,40,0,0,0,271,-74.86572265625,0,46,0
8553.6318359375,4,162,6.398871421813965,0,40.55986022949219,0,0,0,1344639821789,40,0,0,0,271,-74.86570739746094,0,32,0
8561.3486328125,4,162,6.900231838226318,0,40.55992889404297,0,0,0,1344639822773,39,0,0,0,271,-74.8656997680664,0,24,0
8569.94140625,4,162,7.334948539733887,0,40.56000518798828,0,0,0,1344639823758,39,0,0,0,271,-74.86569213867188,0,14,0
8579.0732421875,4,162,7.789862155914307,0,40.560089111328125,0,0,0,1344639824743,38,0,0,0,272,-74.86568450927734,0,10,0
8588.49609375,4,162,8.238492012023926,0,40.56017303466797,0,0,0,1344639825728,37,0,0,0,272,-74.86567687988281,0,8,0
8598,4,162,8.517617225646973,0,40.56025695800781,0,0,0,1344639826718,37,0,0,0,272,-74.86567687988281,0,6,0
8607.494140625,4,162,8.400693893432617,0,40.56034469604492,0,0,0,1344639827701,37,0,0,0,272,-74.86567687988281,0,2,0
8617.416015625,4,162,8.139717102050781,0,40.56043243408203,0,0,0,1344639828617,37,0,0,0,272,-74.86567687988281,0,2,0
8627.181640625,4,161,8.342911720275879,0,40.56052017211914,0,0,0,1344639829613,37,0,0,0,273,-74.86566925048828,0,2,0
8637.2431640625,4,161,8.700480461120605,0,40.560611724853516,0,0,0,1344639830617,37,0,0,0,273,-74.86566925048828,0,0,0
8647.6044921875,4,161,8.842406272888184,0,40.56070327758789,0,0,0,1344639831614,36,0,0,0,273,-74.86567687988281,0,356,0
8658.0625,4,161,8.837199211120605,0,40.560794830322266,0,0,0,1344639832616,36,0,0,0,273,-74.8656997680664,0,352,0
8668.0283203125,4,160,8.805474281311035,0,40.560882568359375,0,0,0,1344639833627,36,0,0,0,274,-74.86573028564453,0,348,0
8668.0283203125,4,160,8.805474281311035,0,40.560882568359375,0,0,0,1344639834596,36,0,0,0,274,-74.86573028564453,0,348,0
8677.447265625,4,160,8.800894737243652,0,40.56096267700195,0,0,0,1344639835603,36,0,0,0,274,-74.86576843261719,0,344,0
8687.0068359375,4,159,8.631961822509766,0,40.56104278564453,0,0,0,1344639836570,36,0,0,0,274,-74.86580657958984,0,340,0
8698.0869140625,4,159,8.719165802001953,0,40.561134338378906,0,0,0,1344639837552,36,0,0,0,275,-74.8658676147461,0,336,0
8709.0859375,4,159,9.46406364440918,0,40.56121826171875,0,0,0,1344639838535,36,0,0,0,275,-74.86592864990234,0,332,0
8721.591796875,4,159,10.323359489440918,0,40.56131362915039,0,0,0,1344639839518,35,0,0,0,275,-74.86601257324219,0,330,0
8732.0498046875,4,159,10.594161033630371,0,40.56139373779297,0,0,0,1344639840503,35,0,0,0,275,-74.86608123779297,0,328,0
